row_type,omega,phi,beta,eta,score,all_pass,index,normalized_distance_from_frozen
local_perturbation,0.18256120575648985,0.1624999999999998,1.0,1.7951572596051715,1.9559150674296164,True,231,0.5450810784340768
local_perturbation,0.18349802138941906,0.1479169410987981,1.0,1.7101918228266997,4.341571670449393,False,232,2.4162348177591455
local_perturbation,0.1779407264803611,0.1624999999999998,1.0,1.8,2.191820909458619,True,233,1.3015455866064822
local_perturbation,0.186246109369942,0.1624999999999998,0.9888397262669305,1.8,1.886224138290638,True,234,0.32941107601294106
local_perturbation,0.1786509287256446,0.13892189814859335,0.9710975528533947,1.750687638446531,4.434285157758056,False,235,2.305964629875842
local_perturbation,0.18931010567894102,0.1598015331138645,1.0,1.736087162337484,2.689563506688518,False,236,1.7110147756096172
local_perturbation,0.1898687348643043,0.1529862902515643,1.0,1.7418517398851936,2.632425573622749,False,237,1.6922878319348578
local_perturbation,0.18021767333476066,0.1624999999999998,1.0,1.8,2.0218453795589753,True,238,0.9220544442065566
local_perturbation,0.18151663379524588,0.1415656918629567,1.0,1.8,2.2212565330593255,True,239,1.360303345332593
local_perturbation,0.1855915678721318,0.1624999999999998,1.0,1.7326975529961073,2.9916697999051447,False,240,1.6827683591923113
local_perturbation,0.1814856503184128,0.1624999999999998,1.0,1.8,1.9387564157075048,True,241,0.7107249469312007
local_perturbation,0.1798444289890775,0.13773100898975482,1.0,1.7996712077507626,2.509558135392096,True,242,1.691852961353659
local_perturbation,0.1843138279302579,0.1624999999999998,1.0,1.8,1.8357831976001842,True,243,0.2393620116236811
local_perturbation,0.1784717434650507,0.1624999999999998,1.0,1.8,2.1445519270632567,True,244,1.2130427558248817
local_perturbation,0.17308056708725716,0.1624999999999998,1.0,1.777486179691575,3.4038622687264195,False,245,2.1852990685887344
local_perturbation,0.18762060752997647,0.1624999999999998,0.9934887331076522,1.8,1.9554805465734864,True,246,0.3630546839581285
local_perturbation,0.1875184460108152,0.1624999999999998,1.0,1.7462681492580285,2.560053479096774,False,247,1.375251658149155
local_perturbation,0.18928595996469974,0.1586149451855381,1.0,1.7802991149579863,1.9021909397793322,True,248,0.7977902607065268
local_perturbation,0.18480911302802022,0.15316538801861423,1.0,1.8,1.8749223380044715,True,249,0.5417803171067844
local_perturbation,0.18635005332507631,0.1624999999999998,1.0,1.8,1.9077872953191795,True,250,0.10000888751271937
local_perturbation,0.18687792922304064,0.1624999999999998,0.9984845916030723,1.7342446525227628,2.87391892867478,False,251,1.6551639810892862
local_perturbation,0.1812851210096998,0.1624999999999998,0.9942499635387444,1.8,1.9948236278785314,True,252,0.7620657119074569
local_perturbation,0.1874971670139099,0.1624999999999998,0.9364186135732215,1.8,2.0849850246081143,True,253,1.8398015957189697
local_perturbation,0.18771367475342765,0.15546380737461857,0.9695770691509374,1.8,1.9254185921384528,True,254,1.0077048131179505
local_perturbation,0.19365603048376462,0.14759727161531155,0.9894883441989498,1.7731752871605395,1.9845238889965933,True,255,1.720945680857017
